Sedentary,LPA,MPA,VPA,Steps,active
51965.24812,3598.78185,647.5769911,-320.2863158,6701.530358,1
127645.8313,2600.094559,1015.03702,1635.315826,10097.53325,3
40539.92563,3105.89241,658.2395167,761.1825186,4347.572407,0
46530.93415,3103.881306,2899.665588,993.8383238,15192.16052,4
74398.20984,6912.908485,1255.337203,891.8287396,14071.1533,4
111814.7858,3806.717932,2139.161832,162.8399826,9602.584389,2
87509.03977,7970.43518,912.7903781,61.44938906,12926.22402,4
31108.0112,2671.209012,2505.335487,1008.798709,8472.898531,2
75344.21832,2841.731103,1275.32974,491.3711263,7071.011992,1
82574.00545,8569.014238,383.189023,559.1157391,10009.10788,3
58369.42626,2161.284801,205.6510658,74.68417686,5154.576543,1
72890.74109,10693.39345,947.7789941,-170.4784224,14819.77048,4
74644.62653,1932.495792,756.9675338,947.2676355,7331.069882,1
105559.4535,14646.20543,2896.132571,1310.427233,35009.59524,4
97074.49074,4515.017261,985.6829665,424.1913455,11854.28853,3
4777.307996,348.0418198,588.7368479,220.1754356,539.2535885,0
87338.7495,8648.968839,3386.783826,1002.15177,19839.58727,4
10181.62957,4495.956447,324.7748402,-343.1970912,7090.031316,1
101579.0357,11040.66882,334.5816372,528.4537931,14827.92157,4
139532.8968,7374.115698,2287.657174,567.3052263,14440.76172,4
1434.937763,1930.189726,-61.25148243,-733.2131952,615.2967442,0
3880.092464,5914.404143,1433.833714,611.4711049,7134.667786,1
74795.82505,10986.51277,867.4892744,5.972067657,12739.86159,4
98350.63524,10210.03591,2047.592861,1328.077559,23078.5878,4
8714.381028,3825.237918,2305.911617,496.898244,11692.01491,3
74482.79872,5583.97911,670.5427679,693.8679453,8076.727723,2
38500.24817,1768.261252,1945.730931,234.748351,4413.591596,0
38478.78776,9812.41888,4531.903081,3839.525158,18084.44851,4
93997.46244,11197.00537,741.7201431,2166.360262,14920.6472,4
97838.11562,3660.294957,822.4363978,588.98278,8706.369695,2
92860.00838,5355.976908,478.5351158,1056.014971,12526.27901,4
26894.78817,7043.958712,2328.756458,1481.739966,12107.22917,3
78396.34363,804.7433144,492.5828374,12.17395523,4019.842748,0
26340.65825,5148.358698,1771.801905,56.06885108,6959.917247,1
84830.64308,3360.799736,3171.734878,721.0707623,10918.45376,3
-1090.443934,3417.614388,851.7408348,105.2163012,7454.992791,1
46313.06177,3167.578698,700.63723,-159.148767,8924.882883,2
116750.6266,8954.500259,5086.937889,925.0700251,25933.73177,4
69841.52478,6375.077191,1843.240812,398.6273418,11494.15802,3
82029.88309,3534.15993,1364.656758,211.2134708,9161.653171,2
36083.17837,4877.91019,1706.439764,813.9247835,12251.48182,3
81806.33278,5995.355279,705.4254119,931.2062629,10846.14326,3
84896.21287,2503.641897,38.07785316,278.5458643,5751.455344,1
57990.4692,2834.561903,2613.711254,854.961562,9086.511803,2
110527.8613,9805.780021,3314.193192,525.1575564,17049.41716,4
124951.7797,7880.017952,1600.451038,-329.3967234,14183.84038,4
81159.26554,3682.672092,468.9765827,-231.9622416,5169.814397,1
78933.31183,4404.192958,823.5412827,-433.1433001,6073.384626,1
13189.92611,4709.852404,761.3830362,243.7015878,9528.601741,2
80704.30327,4685.11306,5041.709038,4893.553204,13648.72817,4
68431.97193,2346.142188,132.859117,-180.4963594,5626.006575,1
15680.81318,2498.004468,1249.269173,435.6225239,6161.816056,1
41546.33004,1987.241241,4616.386863,570.0802881,11450.20629,3
75347.16776,1906.418105,2872.171978,977.8589899,7571.530472,2
33927.4908,2756.742896,-52.02138309,-466.6418254,1241.066672,0
112114.1206,2694.664227,2314.890851,387.7657082,5955.451044,1
95196.97431,8910.533893,3601.182519,1331.654174,20247.13447,4
131674.8205,7810.607164,1908.914611,6218.106973,19677.93079,4
72144.77562,1739.700569,1167.973141,509.1364109,5854.260401,1
79960.88258,3640.162909,1169.980989,346.2289554,10812.04085,3
99643.15279,3872.34063,558.6585526,705.5926502,6892.997596,1
-3378.043895,3014.463721,238.3708633,-157.1691962,4830.824487,0
59038.78099,1380.217558,1581.215704,571.7621166,5991.19448,1
95088.38069,4073.844414,3471.131427,749.7135993,15637.66377,4
87828.1231,1531.600867,347.1766684,-247.2345224,2018.652589,0
13407.22149,1584.983848,1323.17914,1027.088836,5138.546451,1
93600.05446,6716.916443,2490.349158,2084.387264,18924.35258,4
68881.94398,4022.372072,447.9160888,244.5049471,9000.084011,2
84643.1987,820.4978735,837.9477779,832.6554049,9638.550335,2
66632.26057,14713.09756,964.6704425,1296.375567,17752.74239,4
72290.37875,6282.782923,872.5406342,1123.28149,14030.8718,4
16609.30022,2781.572812,646.2415021,511.1433499,3819.506197,0
81807.72231,3419.679919,1096.234829,2034.073707,9156.033046,2
34846.56854,4350.57397,318.8729532,-582.7043051,7567.83536,2
70991.05981,2217.964922,920.7744411,-63.14165925,9160.999663,2
20521.30155,3377.302288,670.5639842,321.765482,4659.952476,0
117356.7435,3257.038938,1111.399959,-79.74429559,9386.692185,2
72517.40002,6869.056281,1446.092812,398.3756494,17326.6576,4
17983.54727,6313.194881,158.7301048,-457.0219894,3606.655352,0
20902.81755,3765.165605,1000.19051,1034.618596,7181.58773,1
15724.48156,2448.196124,2195.348701,1374.45079,8487.947,2
75901.31222,6441.685713,233.8289577,-88.47656438,11649.88232,3
83406.2154,939.4248732,375.7433165,170.7764327,3500.984917,0
125479.8698,4707.234229,1597.159342,427.3304517,14070.02252,4
66739.06749,6024.16702,1864.216613,401.7378442,10647.45642,3
81953.94542,5453.674678,907.1877991,-97.6551758,8050.599919,2
79370.88926,3207.954558,1499.977076,1224.307641,9243.601187,2
86940.83069,5203.578206,233.9047915,-231.8546953,9013.926653,2
75157.26024,2439.971318,595.5788175,-200.8563348,4877.42755,0
1296.61366,725.2601399,395.9973428,-679.3263136,602.6018406,0
31206.88832,3025.145221,-6.302245191,-70.97199174,4269.597665,0
99549.02592,2898.02193,1567.020356,1865.784898,7801.414083,2
75495.33415,1791.340356,371.8805158,48.01386801,7280.951527,1
125350.9251,4628.568869,1032.14453,1043.446441,12221.83332,3
69762.47407,879.4091153,465.353639,328.7480224,2102.615026,0
72697.6332,4245.164538,2204.822893,1379.941292,13737.13837,4
58375.56806,8053.562245,1200.181725,506.7675351,9448.113477,2
22790.75592,3392.057224,2829.81655,1951.733124,12723.81859,4
32431.52231,3116.112294,-4.476800281,-27.00165162,7137.922116,1
79610.32195,5373.216654,2196.521271,611.2777767,14319.43331,4
151120.6714,6251.108845,958.7094303,51.82642651,16193.49384,4
113430.5457,3802.948171,1654.900271,943.2718161,9002.223168,2
70644.07471,2775.969439,1403.861651,629.5670212,8614.068351,2
91847.48398,4352.386178,508.5608623,-454.6821234,7256.87931,1
72349.47552,2665.504752,1026.928959,3388.081267,10198.30839,3
135721.3964,6708.556923,1333.171451,408.9348445,15226.3995,4
66669.45196,3515.190233,293.2642285,-187.6619879,5598.462867,1
13853.73842,3493.882019,2254.950135,819.501806,7017.328195,1
69584.63922,6361.632722,365.928004,1265.795883,6436.272157,1
77103.84772,3743.428106,8335.709703,4086.187799,23286.37681,4
40606.13503,5117.23024,641.0140921,-150.7904781,7971.510818,2
66792.44503,9026.791958,221.2011343,27.63079152,10460.9442,3
27655.01286,4696.932147,78.91492223,205.2040823,5504.755684,1
79643.33418,2863.100546,1928.99653,374.0545414,12591.61449,4
73562.52534,3060.697847,2594.981878,859.9210796,13467.33236,4
64707.34242,7247.262521,782.9445691,-375.6578652,10274.72515,2
92596.76024,5069.322446,3894.546106,985.4304765,15331.87892,4
119465.8337,3954.946685,394.4786692,2234.286269,14455.27691,4
26705.65516,6811.32149,724.1204916,573.5029861,7092.265383,1
22864.78524,6443.010264,843.1766793,594.0198366,6675.504483,1
127511.7282,1381.677988,715.9866648,-350.7524606,4092.998586,0
21909.53365,2606.655675,303.9709375,-661.2451181,3233.710023,0
82241.37041,5710.368646,413.3849118,-447.7598595,7849.91315,2
-3495.450874,2817.475481,1383.427586,494.5298423,5624.08832,1
58360.48422,4011.720981,727.3363691,-323.4166054,5471.078164,1
119556.8542,7372.568867,444.5707187,1014.843868,15721.38087,4
29352.15573,3589.64182,1026.330364,319.7358267,8700.127897,2
68888.98775,8232.658141,1260.205478,1229.702184,17248.08662,4
94407.37606,7694.522183,2003.424739,1287.977918,19989.64583,4
15013.18201,3067.63827,2023.322509,1365.975029,8197.504685,2
20342.60047,1432.960311,1026.930548,1202.363804,7061.68445,1
88410.23202,1402.609974,940.4739967,296.7518705,7387.979629,1
5185.591913,380.7116981,1361.894242,957.8723909,1947.705312,0
74389.7989,2440.718176,1005.141007,675.4139364,9610.167218,2
26069.91733,456.0308348,2968.000474,577.2824462,3660.765222,0
79696.94729,2478.498195,692.6008557,-85.17774131,3817.71526,0
103457.5418,5110.500503,1613.664944,7570.455549,15343.566,4
151197.1556,12088.59046,5256.113778,5529.623442,44620.16604,4
136929.4535,8261.806441,432.8152039,-322.7272152,12390.76604,3
73438.2143,6199.803251,1005.680407,-230.2625039,10395.49288,3
71555.05293,998.0021564,962.4557552,1951.34194,2371.442085,0
74697.90321,7147.514049,3243.548793,-17.72632785,10524.01474,3
155503.1535,22084.28869,2080.915208,2915.534116,34318.91601,4
44236.13657,2488.514942,1750.241716,108.0699742,4277.979763,0
83210.39738,5311.848449,1551.28079,742.4218485,10612.44537,3
94694.46463,5152.022899,1469.523706,437.1965318,13657.14182,4
110225.2112,2759.019617,2065.379064,455.2169068,8231.063963,2
106261.4589,11060.73396,562.3150381,572.2232522,16424.16311,4
69133.28072,1372.523386,135.1867095,-110.9923515,2922.309837,0
103668.5098,8434.733117,972.3708275,662.2659475,14800.91292,4
88526.90764,10260.88523,3163.471403,571.3521482,16289.61359,4
1301.549031,3725.933707,1460.681703,422.3382699,8799.660251,2
16010.95326,4263.542513,519.420971,495.5158706,4027.4351,0
66671.27273,961.9701751,617.4159674,-122.2125227,4020.931664,0
71407.1226,10784.65575,656.7022006,-774.3135166,14955.48763,4
108017.7308,6276.733464,81.09230778,-328.738195,8229.851259,2
39061.14467,20052.9745,3214.722313,392.3436859,24485.29342,4
80253.86366,1667.36948,839.8039493,44.70050766,5069.807514,1
44554.1917,6190.765777,764.0789402,87.5195156,12086.3024,3
116372.756,8849.299663,1586.675095,585.5894978,14080.53811,4
29566.06688,2375.124328,792.3511431,1135.113683,6815.138869,1
21807.45288,2602.69463,691.3748886,-248.3045604,4739.513235,0
82206.53772,7775.854928,1879.595452,825.9689711,16559.40929,4
15188.05611,7548.952002,1081.368679,707.3164822,14039.16384,4
81250.63847,7359.256568,1097.334118,129.6865442,11832.07045,3
80468.95332,6432.327627,32.67746411,-662.9854615,4930.504019,0
93745.67355,3126.385542,1109.873733,306.445528,11254.28233,3
80831.05604,3013.445021,1142.406227,1353.104446,5988.782481,1
73791.41248,6217.6283,544.1571017,507.9058829,12867.99754,4
93742.0586,3395.738281,3269.527325,770.5254802,13825.02809,4
19899.57374,4249.468928,677.9688531,710.6909056,6730.747973,1
79997.24403,4585.155787,279.0138706,669.130027,9289.888077,2
51789.32311,4880.592652,3131.42626,2308.127202,10304.01003,3
62513.87079,4370.538729,337.2259541,-681.5670312,2173.92283,0
-58.65227069,1698.404322,956.906319,206.7631357,3593.263362,0
68493.22621,4961.376581,799.5734086,280.2448902,9977.048842,2
60696.8108,1787.582784,1727.61062,302.5512142,6264.090245,1
3570.918688,3793.458454,1193.86444,932.0844344,8153.954865,2
144338.834,9787.509165,3064.883316,3243.145868,23530.00589,4
113680.2701,13501.88313,1061.182468,392.8238624,17277.77153,4
81555.63993,3605.259406,1069.004037,307.7658335,8352.306037,2
60200.71586,1285.968405,488.8602967,351.7622318,2755.13581,0
22501.47753,7290.441332,586.5165733,-95.97774951,7892.953006,2
18723.14833,2664.167749,2157.222544,3070.147716,10785.33123,3
99339.52499,3867.926776,2734.154631,1934.46923,11139.29979,3
7793.809604,5684.287606,1742.338264,469.8811219,14343.03024,4
71278.63552,2922.819993,1951.288984,959.9343864,9239.345462,2
25193.34004,5456.335452,708.8082414,225.7231324,10718.77233,3
21160.17854,1388.290214,608.9403534,737.9680552,3713.148386,0
57841.50812,5723.880221,532.5453695,1207.318311,8153.210378,2
63058.57523,6090.171562,3479.852571,1648.953101,15062.15953,4
108765.1364,2097.184181,3904.090331,1475.944301,12395.30636,3
82497.77745,4754.385569,1520.762894,787.514736,12049.30455,3
95375.56485,5941.900612,2618.851771,2228.016293,14761.73458,4
24905.35912,2371.90578,853.3214467,973.151141,6467.900454,1
84775.80152,6480.065321,443.8114451,-213.2702094,10256.92977,1
125546.9492,8041.827626,329.3095321,-21.72183832,11500.4549,3
51834.77522,2843.527078,110.867518,-271.9487391,3542.273422,0
85080.92333,3469.415519,1189.152883,3.34186903,6551.167565,1
25845.66138,5216.183855,2397.677382,-229.3867075,11055.16621,3
63994.46459,2218.053943,1344.999999,147.8612336,12019.57162,3
157368.2953,3497.176086,3825.20914,1223.720692,12600.89278,4
84746.02389,7852.743336,2369.194857,141.0733476,14033.12881,4
99630.8214,2514.427509,446.8623264,-220.7488194,5452.835274,1
18467.36046,3136.245757,518.0846758,200.7715942,7708.118281,2
72396.979,2460.712688,420.0648455,-292.2172974,4028.447117,0
27524.57591,7382.904612,1537.76148,476.0025968,14330.3975,4
88685.98703,3435.630051,776.5410913,-223.0367951,5168.313519,1
24994.95658,2304.435989,1417.542414,683.0463104,7275.776149,1
65094.59514,2192.408019,516.8434602,-277.1586361,7388.466104,1
82143.45058,3632.457572,594.2043577,240.0452401,8549.147775,2
99963.18109,4017.371154,222.8559001,-182.2323613,7280.660386,1
79341.75726,2983.45361,1664.302313,1042.764491,12180.62808,3
123764.3192,8462.278327,448.3977619,80.57259087,16755.34943,4
51097.145,1787.604358,361.3524724,9.45838399,4586.971878,0
112544.2832,15942.02064,626.4258635,1141.014884,27938.30213,4
47357.29525,3422.245172,2090.3217,2095.139754,8687.872804,2
66404.25258,4121.536282,463.1282529,580.5698945,6726.442826,1
116915.7044,5228.512512,2417.169941,449.7091299,17918.21956,4
40637.14127,3104.45888,5497.819549,7405.608255,17534.31323,4
22514.39325,2896.236914,672.5275972,6.566482038,3616.622865,0
29529.34389,4469.156195,3944.343539,753.3179068,10176.49019,3
68609.93996,1637.274233,1527.458413,613.3707286,3303.694037,0
37117.2558,5902.795837,708.7595575,-344.4547024,8286.427201,1
78001.3124,7492.887707,1686.565714,487.4818405,13843.7855,4
143548.507,5855.012211,1637.829787,274.3680255,11990.57765,3
95660.05873,9803.866362,1480.655208,589.5632679,14183.21385,4
77689.90058,1635.076081,3824.404865,6645.651626,5900.134008,1
133403.5784,2850.28083,2705.295824,1458.433135,12643.76282,4
111198.0401,2289.71693,394.8542799,196.066561,5481.736438,1
101235.906,7256.469418,2436.42286,688.0765886,15359.01849,4
87609.83544,8854.119661,991.840989,516.3240339,15251.85026,4
70764.66729,827.2372437,1782.932719,479.7940718,5790.514422,1
20691.43185,4472.76141,1111.488894,213.4829781,8773.190055,2
86950.12014,4092.460094,1507.132207,415.1531758,10023.11616,3
73996.77553,8926.890404,2051.71455,923.6278992,14270.08272,4
50875.20807,5655.564651,1237.454728,1862.193139,10513.63834,3
79281.99987,3840.717247,659.1352558,-289.3800381,5745.01353,1
76794.70182,3234.643937,4981.905334,3811.041657,15470.68842,4
82194.07365,2458.688128,1123.4322,3711.808053,8793.482094,2
82936.33391,7684.499028,678.8750956,54.62932288,12056.0853,3
120415.6046,5959.231472,1984.154099,909.8753189,14185.14515,4
81333.10578,3163.012953,745.114487,582.6186273,7573.293602,2
91242.62849,8088.758787,180.508615,530.7037215,9048.598358,2
84968.89269,2160.06406,760.8745606,-207.558947,6417.309263,1
90781.90983,6215.682264,880.9831107,-424.3217816,10402.35918,2
40073.3262,4663.167661,292.5353234,-68.12551837,8725.321676,2
82856.89315,592.7773866,1315.056009,-248.8014889,3079.723336,0
95860.41675,5784.868599,675.2483067,-549.4968713,11554.54718,3
68849.21596,1145.480253,2711.225026,481.0276517,4900.190976,0
72589.36771,6184.889665,1462.231223,470.5625811,8976.597401,2
46446.20377,5565.350797,1009.524052,-186.4505983,8544.134114,2
100164.2797,3136.391697,1648.291793,981.289198,8118.078485,2
70839.92283,1646.900205,204.3349027,74.44151293,475.9533087,0
82531.91173,5766.036774,2661.071669,133.8732616,14089.83137,4
62484.76416,4708.318355,1700.142362,-308.6230837,7728.877711,2
106185.8537,5205.844365,1033.22261,694.4842394,12928.30585,4
34205.03468,5599.283442,842.9125786,1300.823798,9629.348494,2
18617.5763,2960.134697,1107.629926,245.02438,7446.478621,1
92759.52769,6541.397684,344.8618236,-579.2094248,12210.51218,3
78428.14194,4004.397307,241.715422,-587.4086801,8308.695595,2
76406.80562,682.4871584,1581.905666,776.4097509,4467.459722,0
70169.13652,3443.14853,1495.933147,2832.710903,9984.241162,2
69382.92933,2701.614293,989.1313515,396.779864,5957.335148,1
121842.1754,6179.818338,2182.802024,806.4716755,18115.21211,4
69572.17891,3563.005418,1178.417809,247.9458893,9166.834476,2
10903.25832,3715.772127,2817.087293,816.3889534,7863.121045,2
29821.9622,4588.127258,1578.004506,-278.2188785,5634.166564,1
24092.27774,2553.828711,1632.293078,394.6090515,5169.277971,1
143336.7005,3241.6031,5087.031977,4643.319713,17118.9881,4
81520.78638,4123.654637,1106.782729,810.6976815,8880.468792,2
75135.63755,3919.603998,2354.78008,904.3088567,19631.09365,4
23077.68114,3130.437077,1119.376324,836.2711312,11018.72844,3
79966.9349,4139.845584,935.0209217,477.8101293,9007.922346,2
8637.174064,1560.91959,3439.663179,4093.948318,5785.473982,1
140964.9736,3068.612878,1630.489854,2346.742455,10802.99237,3
69468.12713,8757.708162,495.0666726,338.6965014,12950.00855,4
8048.616716,5086.404504,1187.318086,401.0434872,6492.113853,1
97592.89771,9310.323859,2089.918721,1055.146074,23968.78859,4
67128.52037,2991.33899,672.5160573,1703.515349,9391.91518,2
81314.19298,3646.225626,268.0731784,-300.3547463,10523.87424,3
102405.6813,2183.706877,698.1967756,3613.370721,9910.488474,2
1802.662155,861.4162133,185.4002541,-422.7935538,-409.8302774,0
31825.92161,3262.792854,1002.94435,766.5779707,11290.03195,3
98786.73203,2440.65083,1889.426199,138.9015597,11137.6232,3
80444.92785,6067.671953,2352.708035,1115.21233,12759.97272,4
98873.55687,6892.54213,330.1581367,423.2933469,5904.309359,1
76917.58079,3398.108737,1510.192074,187.6272758,10557.40223,3
68934.22183,3361.292355,1893.302981,1267.488239,11539.50344,3
100034.7711,3172.480268,325.9043917,226.0893756,11234.90719,3
47694.05323,4530.45605,3043.367599,1373.188225,16215.94164,4
55018.4595,6189.875588,2658.467592,683.8602998,12027.16831,3
100848.3502,3467.384135,240.1451223,-258.8223797,4466.249029,0
49297.16463,1001.472368,482.8206207,502.6726987,4874.020578,0
92326.76149,2361.501627,6552.654121,6488.464494,14256.6056,4
27372.54735,3988.490245,4608.448396,3838.834861,17625.74253,4
112545.5861,2143.181752,615.408314,576.0253681,11396.94558,3
32677.20774,6722.25679,2403.75229,384.3970214,15950.98473,4
115106.3117,9835.678088,831.0549566,-375.2272538,13358.12206,4
41045.23388,2344.886447,698.5267306,686.6808708,6083.106128,1
47855.44475,1932.965945,340.9220101,376.8179663,3329.976316,0
68047.00417,2440.458216,3070.271901,1136.982212,9383.355509,2
22760.43919,1450.549559,348.3935892,5.986001259,4217.057885,0
100692.7415,5997.511928,1040.540134,14.20456003,12491.19741,3
138276.6909,3124.287097,329.5877693,620.4573707,9093.741178,2
83801.65318,8431.833974,1136.695028,113.3648587,15659.29208,4
30676.15129,3071.824108,1145.62908,194.6207527,11159.06814,3
76200.98612,4751.433006,2523.814423,729.6331228,11672.12879,3
86956.27081,1082.285271,696.9628514,1263.308889,4559.280351,0
78269.26565,5635.056525,29.35008194,-241.9656048,8669.845561,2
80494.36965,5541.553725,673.5819883,-473.9058917,10104.94409,3
9162.373785,1054.221342,1019.825054,489.6197513,2898.033489,0
71724.05494,2603.104594,1118.965394,211.9617373,6154.41762,1
20315.93019,2027.706045,730.1604336,-284.7162214,6551.921904,1
76894.90219,8115.829541,3143.300929,1400.213635,32178.34284,4
67913.12244,1032.88935,183.7017946,446.4992737,2216.637051,0
84042.70007,6100.274596,1313.680769,304.1744946,11132.56068,3
